# MPC Raceline Trajectory — generated by Raceline-Optimization
# s_m [m], x_m [m], y_m [m], psi_rad [rad], kappa_radpm [rad/m], vx_mps [m/s], ax_mps2 [m/s^2], w_tr_right_m [m], w_tr_left_m [m]
s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,w_tr_right_m,w_tr_left_m
110.3643354,61.4875969,13.0656153,-0.5511096,0.0371258,11.0806299,-3.8889291,1.8122,0.1818
110.8637215,61.7447704,13.4925366,-0.5338341,0.0304494,10.9039536,-4.7524425,1.7893,0.2058
111.3631077,61.9960133,13.9243010,-0.5209364,0.0212647,10.6840814,-5.8604577,1.7643,0.2322
111.8624938,62.2427725,14.3589192,-0.5126256,0.0115240,10.4065524,-6.9320179,1.7194,0.2813
112.3618799,62.4866062,14.7942030,-0.5094677,0.0012362,10.0684073,-7.0594776,1.6746,0.3305
112.8612661,62.7312384,15.2315587,-0.5113427,-0.0088209,9.7119522,-6.0763654,1.6075,0.3999
113.3606522,62.9766433,15.6657803,-0.5183351,-0.0191882,9.3943127,-5.2145415,1.5367,0.4726
113.8600383,63.2271171,16.0992121,-0.5305270,-0.0295117,9.1129014,-4.4959123,1.4579,0.5545
114.3594245,63.4834156,16.5280459,-0.5476795,-0.0392005,8.8631021,-3.8179074,1.3734,0.6427
114.8588106,63.7479250,16.9515490,-0.5697436,-0.0492487,8.6453085,-3.2916734,1.2851,0.7336
